BlockKey,blockGeometry
A|174,"POLYGON ((-83.797639369648408 12.291734315179601 0, -83.79781222458962 12.2916369043314 0, -83.798132253025116 12.2915521875892 0, -83.798586668302121 12.291464422992401 0, -83.798938680677921 12.2913954608684 0, -83.799380349378708 12.291238464630206 0, -83.799649242308632 12.291075048436902 0, -83.799854023383119 12.291068905447903 0, -83.799988336506019 12.291163395842398 0, -83.800020256740012 12.291264104190104 0, -83.799337668694008 12.2926700483819 0, -83.799356427632418 12.293249000923602 0, -83.799445655533631 12.293727320095902 0, -83.799419838812412 12.294016770549202 0, -83.7992404522454 12.294287229927802 0, -83.79897780690672 12.2946457273924 0, -83.7986636691211 12.295394341021703 0, -83.7985995317739 12.295583078163 0, -83.798759439400911 12.295683880807406 0, -83.7989577727138 12.295761713544303 0, -83.7989449255156 12.2958098734026 0, -83.7989255121713 12.296093035648406 0, -83.7989124838187 12.296395081012902 0, -83.798829042939317 12.296722245847002 0, -83.798720028171815 12.297017927776201 0, -83.798674935420308 12.297408048860603 0, -83.79852742301712 12.297835851375503 0, -83.79839280971531 12.298131514283902 0, -83.798418215607029 12.298383245412602 0, -83.7984628917915 12.298540598583399 0, -83.7984115763719 12.298697881020802 0, -83.798251575880386 12.2987166414899 0, -83.7981810571547 12.2988802025253 0, -83.798123327638308 12.299056358597802 0, -83.7980144456426 12.299175841600201 0, -83.798084724352 12.299326920917402 0, -83.798084637878191 12.299440191424802 0, -83.79757260871871 12.299534205107102 0, -83.797227013564708 12.299565413168702 0, -83.797092566883009 12.299640827173999 0, -83.79700928688861 12.299754035943103 0, -83.7967469618706 12.299684620236404 0, -83.7966188176804 12.299885894864302 0, -83.79645876308561 12.299973875125604 0, -83.796294952333426 12.299922873513502 0, -83.7963533873919 12.299693766701104 0, -83.796635138133908 12.2994674352099 0, -83.796724943399809 12.2991906183666 0, -83.7967828044157 12.298844556853103 0, -83.796687011037321 12.298586480487105 0, -83.7965400175295 12.2983346588181 0, -83.796508131705309 12.298189900482502 0, -83.7965338988443 12.297969671314501 0, -83.796508436690814 12.297793453705102 0, -83.796374111822715 12.297711547227003 0, -83.7961373624186 12.2976736140423 0, -83.79592630784812 12.297509843631204 0, -83.796272622531319 12.296541009022402 0, -83.796285629677612 12.296270427867702 0, -83.796426948764918 12.2955783239003 0, -83.796548943222319 12.295049818531501 0, -83.796709251035111 12.294628319339001 0, -83.796914160473108 12.294458565594502 0, -83.7969147303891 12.293716014257402 0, -83.797081291326208 12.293483303782802 0, -83.797235169068912 12.293099556311702 0, -83.797408157538214 12.292829093506402 0, -83.797549153990815 12.2925523141039 0, -83.797568501096123 12.2923572512278 0, -83.797639369648408 12.291734315179601 0))"
A|175,"POLYGON ((-83.800434133064314 12.298258867331501 0, -83.800379170555615 12.301478774232901 0, -83.7998748491047 12.301606233602701 0, -83.799606098104007 12.301568279952102 0, -83.7991390722313 12.301385445880298 0, -83.798883326378615 12.301076910289803 0, -83.7986339566566 12.300799843202 0, -83.7987110236053 12.300441209810101 0, -83.799031280042911 12.300070169561701 0, -83.799287278234317 12.300045186303203 0, -83.799536867365418 12.300032783726602 0, -83.799626502944918 12.299976214119601 0, -83.799581825836313 12.299818861140801 0, -83.799293911712113 12.299736843495303 0, -83.799211038696015 12.299315164411603 0, -83.799294427447535 12.2990572204008 0, -83.799461128115112 12.298642017190701 0, -83.799602168541313 12.2983086015991 0, -83.799749455586181 12.298176560436502 0, -83.800434133064314 12.298258867331501 0))"
A|176,"POLYGON ((-83.800627790849319 12.308767998762802 0, -83.800577068555114 12.310756219986002 0, -83.79986768349562 12.3110706100143 0, -83.79943218565532 12.311485615840198 0, -83.799265476519309 12.311900818517202 0, -83.799233310337115 12.312121043031102 0, -83.799047501651813 12.3124040826308 0, -83.798554469418008 12.3127309453983 0, -83.7981319731205 12.312875368074904 0, -83.7978503776876 12.312881452696502 0, -83.7976265104799 12.312717674102704 0, -83.7973484129907 12.312448270956002 0, -83.79729756239901 12.3119951513987 0, -83.7971570864245 12.3115797221295 0, -83.797106294289819 12.3110510889131 0, -83.79724751353892 12.310497426970802 0, -83.797465490180116 12.3099941642517 0, -83.797798694367714 12.309446936965 0, -83.7979394913595 12.309329230703904 0, -83.798438790425507 12.309169132840802 0, -83.799066066024011 12.309031152984803 0, -83.799091970971418 12.308628432473201 0, -83.799181710002514 12.308439714248 0, -83.799399365987512 12.308351774788902 0, -83.7997576335168 12.308503064824901 0, -83.800154280540383 12.308679553683202 0, -83.800627790849319 12.308767998762802 0))"
A|177,"POLYGON ((-83.794887196197507 12.3060680764596 0, -83.7952957423879 12.306064444199404 0, -83.796627091109812 12.305769675949398 0, -83.796793660060914 12.305536965977906 0, -83.7971783076705 12.304662551487601 0, -83.797274566883615 12.304316518497602 0, -83.79753716649212 12.304033536751001 0, -83.797870112651211 12.303813534823 0, -83.798170911532111 12.3037885857859 0, -83.798925782850134 12.304154124780203 0, -83.800577281062715 12.305245629666302 0, -83.8005792378753 12.305262869905201 0, -83.80059135826582 12.3061627502169 0, -83.800357814720911 12.306105944504502 0, -83.800261848894507 12.306068117564799 0, -83.800111405415009 12.3061372284873 0, -83.799903015095623 12.306668818227404 0, -83.79963738960781 12.306722112530602 0, -83.799614857295012 12.306898294601302 0, -83.799368420900635 12.306964188316302 0, -83.7993391137072 12.307634350679102 0, -83.798477997151011 12.308108824039904 0, -83.798180424441512 12.3080928724803 0, -83.797930909442613 12.307998296059202 0, -83.797697301500918 12.3078920677626 0, -83.797605715328814 12.306558396456301 0, -83.7973466121859 12.3064512268053 0, -83.796866547989822 12.306570433827503 0, -83.796661621749109 12.306749626441302 0, -83.796498067614 12.307221465148402 0, -83.796567843784814 12.308026996148302 0, -83.7966439958184 12.308863995856301 0, -83.79665338714382 12.309134593440803 0, -83.796352557808419 12.309191004704703 0, -83.796282403688011 12.308876312202901 0, -83.796077769015412 12.308674789864302 0, -83.795757755625715 12.308712307754998 0, -83.795616836022418 12.3088758153315 0, -83.7955205534144 12.309247018764102 0, -83.795507500804419 12.309574234806501 0, -83.795309022187411 12.309687356702502 0, -83.795117040692 12.309674627247302 0, -83.795014723464021 12.309573865668705 0, -83.795028132979624 12.308787275234502 0, -83.79487459423 12.308717939207302 0, -83.794843094067616 12.308076049535304 0, -83.794887196197507 12.3060680764596 0))"
A|178,"POLYGON ((-83.796057766362935 12.301248531821804 0, -83.796144252679113 12.301188152892301 0, -83.796445213390115 12.300949250349502 0, -83.797034136201518 12.300729439739499 0, -83.797392488491013 12.300754876675901 0, -83.7974621840672 12.3016673855234 0, -83.7980507664643 12.301894361894902 0, -83.798274572074419 12.302127360984203 0, -83.7985367800673 12.302354095378005 0, -83.7986452031278 12.302838721466701 0, -83.798977902871627 12.302939651175002 0, -83.799355342415211 12.303116127012302 0, -83.799553594918521 12.303292471041102 0, -83.7997966636645 12.303443676511202 0, -83.800078025383414 12.303733351549504 0, -83.800356254458208 12.303934924699004 0, -83.8005156644569 12.304702763633102 0, -83.800577281062715 12.305245629666302 0, -83.798925782850134 12.304154124780203 0, -83.798170911532111 12.3037885857859 0, -83.797870112651211 12.303813534823 0, -83.79753716649212 12.304033536751001 0, -83.797274566883615 12.304316518497602 0, -83.7971783076705 12.304662551487601 0, -83.796793660060914 12.305536965977906 0, -83.796627091109812 12.305769675949398 0, -83.7952957423879 12.306064444199404 0, -83.794887196197507 12.3060680764596 0, -83.7949094344143 12.305055552877699 0, -83.796368518175512 12.305088107511299 0, -83.796420480595216 12.304093882775302 0, -83.7964722972432 12.303288442058701 0, -83.796287093197918 12.302791172378502 0, -83.7958905996861 12.302295312571403 0, -83.796044873525517 12.301430351902402 0, -83.796057766362935 12.301248531821804 0))"
A|179,"POLYGON ((-83.790869934530221 12.292256048242002 0, -83.790891010004231 12.292141421394001 0, -83.791217487576816 12.291996936012104 0, -83.791617257327516 12.2919724506417 0, -83.791927842165919 12.291953427322998 0, -83.791884135838927 12.290568975669299 0, -83.7918821536694 12.290401648458301 0, -83.791875393434012 12.289830974586401 0, -83.7919102770097 12.2898767862804 0, -83.792178866712121 12.290103531555603 0, -83.792742087949819 12.289990687986203 0, -83.793497550677316 12.289538176482703 0, -83.794457814868608 12.289048059816603 0, -83.795481746645819 12.288973312971303 0, -83.795814330691115 12.289200102531302 0, -83.79595477382712 12.289640704186303 0, -83.795787908522314 12.290269861051502 0, -83.7954295511521 12.290269593456904 0, -83.795352419705125 12.2907100326827 0, -83.795160218198632 12.290999358278201 0, -83.795332715876413 12.291364470435001 0, -83.795748687539927 12.291339609931502 0, -83.7959148500597 12.2916229104404 0, -83.795888995751412 12.291956410207304 0, -83.7958632530138 12.292145175369802 0, -83.7956391760219 12.292277157189098 0, -83.795421498098818 12.2924091436038 0, -83.7953445070877 12.292667091318403 0, -83.79534425402332 12.292994317329306 0, -83.795446472645409 12.293214642154904 0, -83.795478333013321 12.293390864686701 0, -83.795395025153113 12.293541829881802 0, -83.7952285211491 12.293699025615702 0, -83.795010802845511 12.293881354126704 0, -83.794780402714508 12.293912645487499 0, -83.794575687776828 12.2938306853427 0, -83.7943197979546 12.293723515343101 0, -83.794480318613225 12.293031426740901 0, -83.793866274543419 12.292659689052002 0, -83.793693370910617 12.292816879036101 0, -83.793686706681513 12.293156685799103 0, -83.7935075604376 12.293112501004503 0, -83.793277416444212 12.292816565144502 0, -83.793027976654912 12.292646470716402 0, -83.792964205242313 12.292363245991902 0, -83.792490879955409 12.292079711022803 0, -83.792151703225812 12.2920983320739 0, -83.791857341225835 12.292091815548302 0, -83.791530804386909 12.292311815375902 0, -83.791364328679 12.292431251909504 0, -83.791191577660229 12.292393363295501 0, -83.790986889896317 12.2922799364616 0, -83.790869934530221 12.292256048242002 0))"
A|2,"POLYGON ((-83.8437113577642 12.209554539516002 0, -83.843341260813119 12.212142588127001 0, -83.8440712731968 12.213248730498902 0, -83.84457676172201 12.213857166689305 0, -83.8453861077477 12.214445481782002 0, -83.844983250187113 12.215571274100503 0, -83.8447723353011 12.2158199440086 0, -83.843401663371722 12.216952538572203 0, -83.842375469577 12.2176983189464 0, -83.841574089556218 12.218451135682901 0, -83.841285997227615 12.218513166867098 0, -83.84095544487802 12.219086572124802 0, -83.840850029645921 12.219134886756802 0, -83.840547429670508 12.219957096278602 0, -83.839907215442 12.221401080702403 0, -83.8396568779547 12.222163899224602 0, -83.838727079445718 12.2210686734351 0, -83.838229120592615 12.219630935886501 0, -83.8375838205826 12.217875213853604 0, -83.836709360415711 12.216436924711298 0, -83.836025931490312 12.2149164695538 0, -83.8355649779998 12.214087910362602 0, -83.8384657153761 12.211808052800603 0, -83.839308332660408 12.212554912086901 0, -83.8397296680206 12.212886875992599 0, -83.84133166738593 12.212611371846101 0, -83.841163597199724 12.211699049412301 0, -83.841304717551509 12.210676332373398 0, -83.8426819668463 12.210262474530802 0, -83.8437113577642 12.209554539516002 0))"
A|3,"POLYGON ((-83.8396568779547 12.222163899224602 0, -83.839907215442 12.221401080702403 0, -83.840547429670508 12.219957096278602 0, -83.840850029645921 12.219134886756802 0, -83.84095544487802 12.219086572124802 0, -83.841285997227615 12.218513166867098 0, -83.841574089556218 12.218451135682901 0, -83.842375469577 12.2176983189464 0, -83.843401663371722 12.216952538572203 0, -83.8447723353011 12.2158199440086 0, -83.844983250187113 12.215571274100503 0, -83.847990044962415 12.2159046692262 0, -83.849676003736832 12.216264956657302 0, -83.8502937977099 12.2170945893304 0, -83.850124745195515 12.2178685068771 0, -83.849196785891721 12.218863155035901 0, -83.847060385969712 12.219857130981001 0, -83.844924163468008 12.220519371962302 0, -83.844136967107914 12.2210441477219 0, -83.844557789237214 12.222288329 0, -83.845035111896507 12.223034964151804 0, -83.845456085726084 12.224030355434401 0, -83.845258509097818 12.2254953327897 0, -83.844246614112308 12.225771193445002 0, -83.8427851222969 12.225936221057202 0, -83.841163298341414 12.223979534880302 0, -83.8408754643358 12.223599274899204 0, -83.8396568779547 12.222163899224602 0))"
A|36,"POLYGON ((-83.838399536975018 12.286626470735804 0, -83.8355968353024 12.2864108460236 0, -83.8351620136738 12.285894572731602 0, -83.834842174062715 12.285705595167803 0, -83.834355980943613 12.2854787596836 0, -83.833742367064914 12.2843582644697 0, -83.833985998725311 12.283615858554901 0, -83.834421467455812 12.283087524592903 0, -83.834442998950408 12.283069901656804 0, -83.835036092632919 12.282584469182503 0, -83.8358169660975 12.282282882599004 0, -83.835843893848107 12.282265362341601 0, -83.8368412266558 12.281616454717302 0, -83.836872710264814 12.281615653323502 0, -83.838773768831 12.281567256454204 0, -83.839247817454108 12.280711710072202 0, -83.843373229032224 12.2806488414196 0, -83.843378475089 12.280712350151802 0, -83.843493393559626 12.281159206926302 0, -83.843710771410713 12.281480265485301 0, -83.844193673395608 12.281864403364498 0, -83.8447636256317 12.282172435423904 0, -83.84531958332191 12.282418810767501 0, -83.845578590858921 12.2825811177109 0, -83.847052367252431 12.284630320870003 0, -83.84737816497622 12.285073287354 0, -83.848126582182317 12.286090855657198 0, -83.848791785366913 12.286632407305804 0, -83.842622635414216 12.287220456708802 0, -83.841086627893418 12.2875593822033 0, -83.840728682136117 12.286879548708503 0, -83.839717902364413 12.286400703866704 0, -83.838438208437211 12.2861734099178 0, -83.838399536975018 12.286626470735804 0))"
A|37,"POLYGON ((-83.850345050897928 12.293557278463203 0, -83.849606942527018 12.293561261779201 0, -83.8486854344023 12.293567046608702 0, -83.846855304224817 12.293427586311102 0, -83.843950036903308 12.293375602388398 0, -83.843553189098515 12.2935264036354 0, -83.8426828796302 12.293525904690702 0, -83.84131356556172 12.293285986679802 0, -83.840891383968213 12.292996271546803 0, -83.840097929041519 12.292895123861605 0, -83.839586189583315 12.292555011780603 0, -83.839496874038019 12.292101875946798 0, -83.839702337652511 12.290969287625902 0, -83.840062430668112 12.288099969007199 0, -83.841086627893418 12.2875593822033 0, -83.842622635414216 12.287220456708802 0, -83.848791785366913 12.286632407305804 0, -83.848925974028631 12.286972294257101 0, -83.849091929396309 12.287714939817702 0, -83.8491288161309 12.290513516595801 0, -83.849071190466319 12.290570120290502 0, -83.849230845881635 12.291142855742402 0, -83.849409843075421 12.291463888569599 0, -83.849908687639783 12.291992760226298 0, -83.850132442173319 12.292383038235906 0, -83.8504009570162 12.292836268817402 0, -83.8504391786647 12.293144638309702 0, -83.8503715446096 12.293442161343698 0, -83.850345050897928 12.293557278463203 0))"
A|38,"POLYGON ((-83.85058100132872 12.2913072097208 0, -83.85100619211282 12.290609155888601 0, -83.8513300178994 12.290772727081402 0, -83.851617967421419 12.290804347485702 0, -83.85196358085571 12.290710142181798 0, -83.8526676405579 12.290458808859503 0, -83.853442115160419 12.290163461604003 0, -83.854498161939915 12.289855676287404 0, -83.855131728923723 12.289780498358102 0, -83.8543050656054 12.291888157849302 0, -83.854202448028929 12.292303429980201 0, -83.854207730960013 12.294329723867303 0, -83.853420711151415 12.2941468113739 0, -83.852512241641492 12.293718410872902 0, -83.85192362545591 12.293497843986602 0, -83.85137989747 12.293113686676202 0, -83.85119463192261 12.292553524229502 0, -83.851086208314314 12.291905303855401 0, -83.850990296799807 12.291766809408305 0, -83.850612827249421 12.291609282902003 0, -83.85058100132872 12.2913072097208 0))"
A|39,"POLYGON ((-83.8526914964067 12.3050770587875 0, -83.852652799079 12.3043470713827 0, -83.85247925647063 12.301073314473001 0, -83.85242835528291 12.300544689668502 0, -83.852273015610209 12.300283787676399 0, -83.852210976011733 12.3001795884037 0, -83.850919384115528 12.298215525782602 0, -83.850216584812117 12.296201437355704 0, -83.8499993619608 12.295572035632402 0, -83.849973949970618 12.295244794676801 0, -83.850080613579 12.294736773898002 0, -83.850153617242512 12.294389068567602 0, -83.850345050897928 12.293557278463203 0, -83.8503715446096 12.293442161343698 0, -83.850496566404431 12.293509653717804 0, -83.850650008403719 12.293761450639 0, -83.850681845318221 12.294044645283702 0, -83.850688081322232 12.2943341187794 0, -83.85058549973462 12.294673875493405 0, -83.8503804282788 12.295189775306502 0, -83.8505208981428 12.2957499137283 0, -83.851442293764521 12.2959580788771 0, -83.8514610538305 12.2967383996502 0, -83.8518639597092 12.297197994488602 0, -83.851972292159616 12.298016120621302 0, -83.852266508500819 12.298299456872098 0, -83.853060806037433 12.299130203588701 0, -83.853545782308714 12.299413975093302 0, -83.8541660148456 12.300351937613803 0, -83.8541529347342 12.300861649549903 0, -83.8539286493022 12.301409005694602 0, -83.854024475484721 12.301711112487906 0, -83.854293061801627 12.302063653948501 0, -83.8546954293085 12.302207372567404 0, -83.8548944739266 12.302328272394503 0, -83.854843084064527 12.302680643341704 0, -83.8549579481943 12.303278522681302 0, -83.854945004045618 12.303542814464098 0, -83.8549320356981 12.303851156001402 0, -83.854893520743417 12.304065091605102 0, -83.854394206949621 12.304329124796102 0, -83.8543684074992 12.304694094866601 0, -83.854336315842914 12.3048639840247 0, -83.8546560231218 12.305361287270701 0, -83.854675104373513 12.305575253428502 0, -83.85457899569559 12.305782865511699 0, -83.854738765237613 12.306185691167403 0, -83.853746715973614 12.306373946950501 0, -83.853209823432408 12.305152851447998 0, -83.8526914964067 12.3050770587875 0))"
